date,communication_services,consumer_discretionary,consumer_staples,energy,financials,health_care,industrials,information_technology,materials,utilities,sp_500
2019-09-04,306.66,395.32,443.17,287.89,193.52,411.24,336.54,209.83,309.88,391.82,5255.55
2019-09-05,311.58,402.91,440.2,291.62,197.27,415.25,342.53,214.29,310.51,387.39,5324.78
2019-09-06,310.87,403.76,442.3,293.11,197.3,416.56,343.13,213.97,312.0,386.17,5329.77
2019-09-09,311.58,405.01,441.11,298.79,200.36,412.76,344.1,212.43,310.43,383.87,5329.57
2019-09-10,311.48,403.48,438.42,302.61,201.16,413.96,347.53,211.4,313.55,384.28,5331.41
2019-09-11,314.43,404.13,440.21,302.72,202.36,418.15,350.87,213.55,316.61,388.04,5370.14
2019-09-12,315.6,406.27,441.54,300.83,203.32,417.72,351.15,214.63,318.93,388.62,5386.19
2019-09-13,315.46,405.51,438.73,303.3,205.03,417.64,352.99,213.2,322.59,386.46,5383.33
2019-09-16,313.04,400.23,434.53,313.44,204.06,416.67,352.46,212.62,317.38,386.77,5366.56
2019-09-17,313.95,402.64,436.91,308.55,204.25,417.27,352.32,213.36,319.62,390.23,5380.43
2019-09-18,313.7,402.37,437.02,307.21,205.14,417.3,351.82,213.5,319.88,392.07,5382.3
2019-09-19,313.88,401.5,437.0,306.04,204.33,419.26,350.09,213.96,320.36,393.62,5382.63
2019-09-20,312.43,396.81,436.04,306.26,203.02,421.79,347.79,211.59,319.87,395.08,5356.46
2019-09-23,311.2,397.73,437.62,306.58,203.36,419.22,347.18,212.08,319.09,395.6,5355.94
2019-09-24,307.01,393.0,438.93,301.55,201.45,415.43,344.96,209.91,316.01,399.78,5311.16
2019-09-25,310.46,396.81,439.79,302.26,202.92,413.43,347.42,212.51,317.78,399.67,5343.87
2019-09-26,307.99,394.6,441.98,298.3,202.14,410.9,347.71,212.59,317.15,401.59,5331.12
2019-09-27,305.13,393.13,441.69,298.35,202.66,409.2,346.33,209.87,316.35,400.29,5303.32
2019-09-30,306.21,396.45,443.79,296.07,202.45,412.88,347.06,212.05,318.73,400.53,5330.28
2019-10-01,303.19,393.39,442.55,289.25,198.24,408.91,338.75,210.25,311.41,399.31,5265.1
2019-10-02,299.08,386.41,434.26,281.74,194.08,402.69,332.08,206.09,305.57,394.14,5170.83
2019-10-03,301.56,388.49,437.42,285.3,194.54,406.52,334.42,208.69,306.88,395.21,5212.97
2019-10-04,305.79,392.24,444.22,287.05,198.31,412.98,338.09,212.26,308.47,401.22,5287.09
2019-10-07,305.9,390.53,440.7,284.4,197.43,411.2,336.26,211.24,307.51,399.43,5263.42
2019-10-08,301.89,386.1,436.61,279.31,193.43,403.68,331.0,207.41,302.21,395.39,5181.61
2019-10-09,303.54,389.57,439.97,282.28,195.36,406.44,333.82,210.44,305.3,397.4,5229.93
2019-10-10,305.49,391.65,440.87,285.89,197.37,408.53,336.72,211.79,308.3,396.93,5263.57
2019-10-11,308.67,396.14,440.44,289.92,199.9,411.99,343.35,214.94,314.21,395.56,5321.49
2019-10-14,308.04,395.89,438.55,289.57,200.14,411.85,342.54,214.73,311.87,392.9,5314.11
2019-10-15,313.03,399.69,436.8,290.72,202.81,419.1,345.24,217.1,313.97,391.73,5367.03
2019-10-16,313.48,401.32,437.17,286.48,202.33,418.61,345.1,215.58,314.92,392.65,5356.55
2019-10-17,315.48,402.6,439.2,286.58,202.57,421.78,346.72,215.07,315.53,393.55,5371.64
2019-10-18,312.73,401.3,440.03,285.03,203.04,420.36,343.77,213.11,315.2,394.98,5350.68
2019-10-21,314.03,403.25,441.48,290.36,205.92,420.05,345.86,215.38,314.1,396.44,5387.56
2019-10-22,311.21,400.39,441.67,294.19,205.34,420.78,348.65,212.43,312.83,398.2,5368.45
2019-10-23,313.19,398.68,443.75,296.42,206.08,423.47,348.57,212.69,314.9,399.66,5383.88
2019-10-24,310.9,398.89,445.0,295.17,206.0,420.95,349.01,215.84,316.05,401.24,5394.22
2019-10-25,313.09,398.05,442.66,297.46,207.03,421.76,351.23,218.43,319.36,396.87,5416.26
2019-10-28,316.76,399.54,441.86,295.58,208.06,426.14,352.13,221.19,320.28,391.68,5446.49
2019-10-29,313.74,397.18,441.7,296.87,208.66,431.08,353.51,219.16,322.43,392.1,5442.0
2019-10-30,314.35,399.58,443.76,290.62,208.38,434.44,354.69,220.51,322.38,395.55,5460.01
2019-10-31,315.19,397.74,442.9,289.23,207.23,433.87,350.72,220.25,318.84,397.43,5443.77
2019-11-01,317.81,400.32,442.9,296.68,210.25,434.59,358.46,222.94,323.48,396.63,5496.7
2019-11-04,319.11,400.78,438.76,305.94,212.14,433.09,362.77,224.16,326.01,391.54,5517.11
2019-11-05,318.87,401.36,439.86,307.32,213.03,429.22,363.49,223.83,326.83,387.53,5510.58
2019-11-06,318.24,401.59,442.17,300.25,213.91,431.63,363.67,223.84,326.53,388.66,5514.73
2019-11-07,320.36,399.33,440.49,305.01,215.47,432.41,364.65,225.47,328.64,383.54,5531.6
2019-11-08,321.53,399.45,440.58,303.26,215.52,435.87,365.27,226.79,329.97,382.12,5546.48
2019-11-11,320.28,398.36,439.71,301.56,214.95,434.06,365.54,226.93,329.6,379.53,5535.58
2019-11-12,321.23,398.1,440.73,299.77,215.03,436.6,365.42,227.58,330.97,380.54,5544.45
2019-11-13,322.58,396.61,444.5,298.15,213.8,437.08,363.99,228.15,329.39,386.18,5548.53
2019-11-14,323.55,398.01,444.0,297.29,213.99,436.88,365.05,227.87,331.13,387.39,5554.17
2019-11-15,325.84,398.59,444.47,299.83,214.97,446.55,367.62,229.79,330.88,388.63,5597.59
2019-11-18,326.75,399.93,446.86,295.87,215.28,444.86,366.41,230.38,330.19,389.3,5600.47
2019-11-19,325.9,396.09,445.75,291.67,215.63,447.77,365.98,230.94,329.13,388.3,5597.39
2019-11-20,323.31,395.0,446.6,294.72,214.57,447.38,363.25,229.38,325.24,390.78,5577.13
2019-11-21,324.13,392.97,444.23,299.54,214.36,448.37,362.79,228.27,324.84,389.34,5568.54
2019-11-22,324.54,395.51,443.6,298.49,215.98,450.16,364.77,228.0,325.35,389.46,5580.7
2019-11-25,324.93,399.03,444.38,299.01,217.41,455.18,367.38,231.25,327.37,388.02,5623.07
2019-11-26,326.11,402.27,448.05,295.95,217.16,454.87,368.46,231.42,329.14,389.55,5635.51
2019-11-27,328.16,405.61,448.6,296.89,217.99,457.06,367.92,232.74,330.09,390.11,5659.51
2019-11-29,326.99,402.66,448.26,293.87,217.55,455.48,366.03,231.96,328.7,389.55,5637.69
2019-12-02,324.15,399.6,449.42,293.96,216.16,453.47,360.15,228.73,325.75,386.55,5589.17
2019-12-03,323.87,395.56,448.6,289.49,213.32,452.53,356.19,226.79,323.6,388.48,5552.19
2019-12-04,325.96,397.32,451.57,294.11,215.42,456.68,357.35,227.61,323.51,391.28,5587.71
2019-12-05,327.23,396.53,451.13,292.65,216.32,456.82,357.58,228.5,325.64,391.6,5597.17
2019-12-06,329.27,399.74,452.8,298.52,219.24,459.73,362.1,231.07,328.97,390.72,5648.49
2019-12-09,328.32,400.05,453.47,297.93,218.61,456.61,360.84,229.95,328.56,388.99,5630.96
2019-12-10,327.15,399.21,451.88,298.39,218.6,457.28,360.22,229.97,326.63,388.86,5624.91
2019-12-11,328.13,400.39,452.57,297.98,218.16,458.04,362.66,231.6,328.95,390.15,5641.31
2019-12-12,328.12,403.91,452.21,303.92,222.54,462.15,365.78,234.13,333.69,388.25,5690.25
2019-12-13,327.19,404.09,453.69,301.18,221.51,461.77,364.81,235.63,331.01,391.56,5691.35
2019-12-16,330.58,405.85,455.32,305.48,222.4,466.78,364.69,237.68,332.59,396.62,5732.15
2019-12-17,330.62,408.09,454.98,305.4,223.49,466.37,364.42,237.27,333.2,397.56,5734.1
2019-12-18,331.59,408.08,453.62,306.35,222.44,466.94,362.6,237.13,332.4,399.29,5731.96
2019-12-19,334.23,409.55,456.51,306.18,222.52,468.75,363.73,238.81,333.52,399.12,5757.78
2019-12-20,335.52,410.04,459.5,308.85,222.64,472.39,365.84,240.2,335.02,402.24,5786.47
2019-12-23,334.37,409.5,457.96,312.15,222.26,473.93,368.16,240.93,336.4,398.28,5791.47
2019-12-24,333.93,410.04,458.02,312.0,222.48,473.46,366.9,241.02,336.63,398.77,5790.63
2019-12-26,336.65,415.91,458.65,312.03,223.74,472.98,367.76,242.81,338.04,399.49,5820.7
2019-12-27,336.18,416.13,460.48,310.55,223.43,473.29,367.62,242.86,337.18,400.63,5820.96
2019-12-30,332.73,413.14,458.15,309.49,222.6,470.2,365.59,241.42,335.89,400.52,5787.84
2019-12-31,333.39,413.76,458.43,311.6,223.27,471.62,365.71,242.33,338.51,402.6,5805.15
2020-01-02,337.78,419.09,454.71,314.24,225.38,472.61,372.33,246.58,334.31,397.03,5854.29
2020-01-03,335.91,415.52,453.92,313.17,223.03,468.59,371.89,243.96,328.88,397.47,5813.39
2020-01-06,340.0,417.05,455.0,315.65,222.9,471.35,371.79,244.66,327.4,398.45,5833.95
2020-01-07,339.96,416.53,451.69,315.05,221.48,470.21,371.37,244.39,326.72,397.67,5818.01
2020-01-08,342.29,417.16,453.72,309.54,222.67,473.23,372.22,246.94,328.33,397.66,5846.66
2020-01-09,343.7,419.5,457.1,311.91,224.39,475.46,373.93,249.74,329.41,399.74,5886.66
2020-01-10,343.17,417.22,456.53,309.93,222.64,475.65,371.26,249.27,328.01,400.71,5869.86
2020-01-13,345.83,418.56,459.65,310.18,224.26,473.98,374.56,252.62,332.47,403.35,5910.82
2020-01-14,344.8,418.07,459.75,310.21,223.72,476.78,374.55,251.11,331.22,404.47,5902.27
2020-01-15,345.96,417.0,462.72,308.1,222.49,480.83,374.87,251.3,333.33,410.15,5913.38
2020-01-16,348.26,420.73,464.16,308.48,224.23,483.35,378.67,254.82,335.26,412.63,5963.0
2020-01-17,351.38,421.92,465.34,306.47,225.2,483.65,378.72,256.64,336.89,415.77,5986.13
2020-01-21,351.22,421.25,466.93,300.71,223.25,483.85,374.61,256.43,333.3,419.26,5970.33
2020-01-22,351.43,420.81,467.44,298.0,223.85,484.48,372.44,257.37,332.0,420.49,5972.2
2020-01-23,350.22,421.31,466.51,296.92,223.32,482.08,376.63,258.62,331.54,424.36,5979.32
2020-01-24,346.57,415.7,463.49,293.5,220.29,473.99,374.84,257.45,329.26,425.76,5925.37
2020-01-27,340.7,409.37,462.01,285.36,216.91,470.4,367.85,251.37,322.35,424.47,5832.15
2020-01-28,344.73,413.39,462.58,286.53,219.38,472.65,370.15,256.07,325.5,426.04,5890.88
2020-01-29,343.24,413.21,460.17,283.47,219.03,471.33,372.2,256.62,326.69,427.32,5885.86
2020-01-30,340.52,412.91,465.03,285.97,221.79,467.86,372.54,258.91,324.77,431.2,5904.93
2020-01-31,336.2,416.31,459.86,277.01,217.36,458.57,364.0,251.88,317.6,429.35,5800.72
2020-02-03,340.46,418.8,459.81,273.29,218.67,462.81,363.86,255.2,324.38,430.74,5842.87
2020-02-04,342.84,426.19,462.33,273.84,220.94,470.67,370.55,261.83,330.04,426.31,5930.4
2020-02-05,343.02,428.35,465.83,284.2,225.29,479.93,376.72,263.41,336.19,428.11,5997.22
2020-02-06,346.94,427.68,467.42,281.24,225.01,480.46,377.92,265.78,335.91,428.12,6017.86
2020-02-07,347.31,426.44,468.24,279.14,224.21,476.57,375.28,263.31,331.01,426.9,5986.18
2020-02-10,350.2,431.8,470.02,277.54,224.68,479.01,377.41,266.87,331.06,428.35,6030.68
2020-02-11,348.05,435.11,468.32,280.63,225.59,481.96,378.75,265.95,332.76,429.99,6041.02
2020-02-12,351.25,439.43,468.17,284.47,225.76,482.63,382.22,268.77,334.51,430.13,6080.21
2020-02-13,351.77,438.38,470.81,283.27,225.7,480.18,379.87,267.99,333.3,434.81,6071.65
2020-02-14,352.12,437.64,472.14,281.52,225.9,480.82,379.66,269.31,333.51,437.83,6083.54
2020-02-18,353.51,438.03,470.26,279.24,223.9,479.05,377.53,268.38,332.75,441.35,6066.04
2020-02-19,354.83,440.08,469.86,282.96,225.56,481.22,377.35,271.4,333.41,436.68,6095.32
2020-02-20,352.68,440.06,470.37,282.52,225.27,478.23,376.75,268.67,333.97,438.06,6072.27
2020-02-21,347.75,432.87,471.67,278.95,223.08,478.39,375.11,262.63,332.64,437.29,6008.54
2020-02-24,336.22,417.6,459.95,265.71,215.78,463.0,364.01,251.64,323.13,432.21,5807.7
2020-02-25,328.12,406.73,451.91,254.16,208.44,449.33,349.35,243.63,309.25,422.85,5631.92
2020-02-26,327.44,403.91,449.71,246.6,207.03,448.87,346.58,244.61,308.19,418.77,5610.67
2020-02-27,314.18,387.52,431.46,233.08,197.99,433.93,333.64,231.59,294.09,399.59,5363.67
2020-02-28,314.89,384.68,422.48,236.03,192.94,427.84,329.75,233.42,290.7,386.31,5320.09
2020-03-02,326.19,398.13,445.66,242.98,202.35,448.48,338.83,246.73,302.79,408.96,5565.11
2020-03-03,315.34,388.89,439.83,235.42,194.8,437.07,330.62,237.37,300.58,404.26,5408.8
2020-03-04,326.63,402.17,461.48,240.59,201.22,462.47,344.48,247.56,312.68,427.26,5637.28
2020-03-05,314.55,387.12,452.58,231.83,191.48,451.4,327.42,239.61,302.8,420.3,5446.87
2020-03-06,310.65,381.64,449.13,218.71,185.17,449.06,324.51,234.74,294.85,417.1,5354.1
2020-03-09,291.38,358.08,429.32,174.73,164.99,425.78,294.65,217.01,267.55,393.75,4947.73
2020-03-10,304.58,377.34,441.88,183.45,174.96,440.55,310.02,231.33,278.07,397.77,5192.23
2020-03-11,291.39,357.3,420.25,173.34,165.3,423.33,291.59,220.45,264.83,377.49,4938.76
2020-03-12,265.43,322.32,381.48,152.02,147.51,392.03,261.55,198.79,239.4,339.08,4469.7
2020-03-13,289.86,341.94,413.83,165.5,167.04,419.55,282.05,222.57,255.99,357.97,4885.86
2020-03-16,259.6,300.65,384.89,142.99,143.68,377.62,249.77,191.6,226.75,316.65,4300.48
2020-03-17,269.95,312.8,417.2,143.98,151.98,401.24,260.26,204.59,241.84,358.17,4558.41
2020-03-18,262.36,297.4,404.41,123.55,138.53,387.61,241.64,195.19,226.94,341.55,4322.15
2020-03-19,266.71,307.53,392.78,131.94,141.67,380.38,242.43,197.36,231.97,322.96,4342.72
2020-03-20,254.36,299.18,367.42,133.21,137.04,364.87,230.21,188.67,223.79,296.55,4154.93
2020-03-23,253.37,300.23,356.51,124.38,128.67,346.72,219.87,186.82,212.79,280.74,4033.22
2020-03-24,268.09,326.17,374.02,144.58,145.07,373.03,247.91,206.08,237.54,311.46,4411.95
2020-03-25,263.84,329.74,373.38,151.08,148.93,377.75,261.03,205.5,242.79,320.3,4462.85
2020-03-26,279.8,343.93,394.56,160.45,158.5,404.2,277.78,218.55,254.77,347.16,4741.55
2020-03-27,268.35,332.34,391.73,149.39,153.26,394.45,265.74,208.48,245.07,348.97,4581.83
2020-03-30,277.94,339.17,407.09,150.51,156.39,412.91,269.81,217.34,253.1,361.95,4735.92
2020-03-31,276.6,332.68,399.11,153.1,151.72,411.29,266.4,213.15,249.57,347.41,4660.43
2020-04-01,265.73,318.74,391.82,145.92,142.66,395.42,254.18,203.11,238.11,326.15,4454.73
2020-04-02,270.57,319.77,403.2,159.0,146.2,406.53,257.9,207.81,241.67,336.4,4556.95
2020-04-03,264.63,314.73,405.38,156.95,143.06,402.62,253.9,204.36,236.03,324.23,4488.39
2020-04-06,282.35,340.26,421.27,164.9,153.73,424.36,271.72,222.32,253.98,349.67,4804.11
2020-04-07,284.26,344.68,416.21,168.39,155.19,420.4,271.22,219.97,260.12,345.43,4796.45
2020-04-08,289.27,355.03,422.12,179.82,162.02,438.08,281.14,226.06,273.12,364.12,4960.61
2020-04-09,291.47,360.73,425.46,178.04,170.43,440.52,285.15,226.06,284.78,381.41,5032.93
2020-04-13,291.75,362.53,422.23,177.18,164.33,436.2,277.0,226.44,278.71,368.88,4982.14
2020-04-14,301.21,377.21,440.11,176.35,164.87,450.82,282.24,235.83,281.93,379.85,5134.89
2020-04-15,298.05,370.03,433.23,167.84,157.7,448.48,274.28,230.61,269.22,367.1,5022.0
2020-04-16,299.33,376.03,436.69,161.01,154.96,458.34,271.97,233.47,267.79,367.36,5051.23
2020-04-17,303.57,385.46,443.32,178.01,163.59,467.82,284.81,236.82,278.72,379.54,5186.72
2020-04-20,300.78,379.56,434.08,172.34,160.39,464.18,277.13,232.62,271.64,364.79,5093.96
2020-04-21,291.22,369.55,424.26,169.49,155.25,449.61,270.44,223.03,264.91,358.93,4937.81
2020-04-22,298.16,377.31,428.82,175.61,156.95,456.87,273.53,231.71,270.54,369.51,5051.13
2020-04-23,300.29,377.92,424.78,180.93,156.27,459.07,275.63,230.11,272.0,363.01,5048.69
2020-04-24,303.46,383.81,429.53,181.35,158.48,465.69,277.74,234.92,276.28,365.28,5119.05
2020-04-27,305.15,389.72,430.93,185.11,164.21,471.81,284.76,237.12,283.57,369.26,5194.43
2020-04-28,299.38,389.87,432.82,189.46,165.71,461.76,290.0,233.81,289.11,370.57,5167.23
2020-04-29,314.51,398.76,431.08,203.81,170.72,465.18,295.63,243.71,296.54,367.22,5304.71
2020-04-30,314.56,398.4,426.24,199.33,166.14,463.13,289.6,242.45,287.77,358.53,5255.98
2020-05-01,309.65,381.57,421.22,187.05,160.69,453.52,280.98,235.33,281.53,349.8,5108.9
2020-05-04,310.65,383.91,421.26,194.2,159.22,453.85,277.24,238.67,282.66,352.43,5130.64
2020-05-05,312.57,385.38,421.81,194.52,159.11,463.61,278.42,242.07,283.51,355.7,5177.01
2020-05-06,311.31,386.04,417.17,189.42,155.44,459.05,274.62,243.81,278.34,343.33,5141.17
2020-05-07,316.18,391.6,415.58,194.16,159.0,459.03,277.8,247.59,284.27,344.95,5201.6
2020-05-08,321.15,398.7,425.02,202.91,162.49,461.5,284.74,251.11,291.13,351.88,5290.06
2020-05-11,321.6,398.51,424.2,199.52,159.34,469.36,281.2,252.8,286.72,350.24,5291.02
2020-05-12,315.37,389.5,420.52,195.58,155.08,462.36,273.21,247.36,282.24,347.16,5182.94
2020-05-13,310.27,383.98,416.69,186.88,150.42,457.28,266.24,243.17,276.07,344.1,5092.68
2020-05-14,313.38,389.23,415.43,188.55,154.43,462.25,269.0,246.28,279.52,347.74,5152.14
2020-05-15,317.32,393.47,418.58,188.24,153.3,465.7,268.18,247.36,282.21,343.07,5172.75
2020-05-18,324.13,407.35,425.54,203.37,161.46,470.07,285.92,253.73,295.11,357.27,5336.13
2020-05-19,322.81,406.47,418.19,197.62,157.4,464.39,282.25,252.73,292.16,351.3,5280.52
2020-05-20,331.51,411.93,422.73,205.2,160.9,464.97,287.35,258.21,296.91,353.07,5369.14
2020-05-21,330.02,412.26,418.34,202.1,160.33,461.19,287.95,254.57,294.01,349.52,5327.65
2020-05-22,331.51,411.83,419.72,200.95,159.94,462.3,287.7,255.63,293.49,353.51,5340.84
2020-05-26,332.46,417.29,421.96,206.71,168.01,461.41,299.91,255.38,301.39,356.09,5406.53
2020-05-27,334.28,423.54,428.53,209.22,175.3,466.25,309.95,256.78,304.53,359.89,5486.77
2020-05-28,331.09,418.81,431.77,203.17,172.57,472.12,307.02,256.28,307.3,370.83,5475.65
2020-05-29,333.46,421.29,432.52,202.63,170.52,478.12,305.2,259.38,307.59,373.78,5502.6
2020-06-01,336.14,425.01,435.2,206.11,172.5,473.31,305.84,259.38,309.27,378.0,5523.44
2020-06-02,337.76,428.0,436.07,211.75,173.92,476.19,309.77,261.83,314.91,380.26,5568.91
2020-06-03,338.48,435.56,436.97,218.21,180.57,475.24,321.89,264.04,322.17,385.19,5645.31
2020-06-04,335.77,433.27,434.69,218.01,184.24,471.43,325.31,261.83,323.32,377.94,5627.15
2020-06-05,341.4,443.11,441.01,234.68,191.36,479.23,337.4,268.87,331.49,383.07,5774.7
2020-06-08,345.24,449.77,445.24,245.23,194.72,482.32,344.06,270.06,331.8,393.26,5844.31
2020-06-09,345.84,447.98,441.2,235.99,190.64,477.12,335.42,271.22,327.9,385.05,5799.02
2020-06-10,344.96,445.03,440.54,224.23,183.49,476.46,327.42,275.72,324.25,382.98,5768.22
2020-06-11,328.95,422.33,423.77,202.93,168.49,449.73,304.35,259.65,299.17,367.75,5428.68
2020-06-12,331.87,426.12,423.54,208.38,173.59,453.01,310.3,263.18,305.03,367.09,5500.74
2020-06-15,335.19,429.73,428.03,208.78,175.98,453.84,313.18,265.45,307.92,369.38,5546.59
2020-06-16,339.28,438.5,434.86,214.66,178.52,464.89,319.25,271.15,314.41,371.09,5651.83
2020-06-17,339.53,438.34,434.0,207.52,176.07,464.52,317.13,271.24,312.03,369.94,5631.48
2020-06-18,339.49,437.04,436.33,210.15,175.93,463.12,316.08,272.57,312.16,369.78,5634.97
2020-06-19,338.4,434.41,433.84,206.62,174.74,467.26,312.09,270.51,311.18,358.31,5603.87
2020-06-22,340.16,439.02,432.67,207.85,173.91,465.58,312.7,275.67,312.42,363.12,5640.27
2020-06-23,342.2,443.17,432.07,208.02,174.64,467.61,312.7,277.52,313.08,359.28,5664.58
2020-06-24,333.86,433.94,424.97,196.3,168.5,455.18,301.72,271.12,303.88,355.9,5518.15
2020-06-25,335.78,435.05,428.13,200.11,173.06,459.94,305.09,274.64,307.82,351.66,5578.82
2020-06-26,320.93,424.85,419.29,193.03,165.57,454.33,299.59,269.19,303.56,348.04,5443.71
2020-06-29,327.48,431.39,427.11,195.81,167.24,458.22,309.2,272.1,309.43,354.52,5524.13
2020-06-30,331.82,438.24,430.55,200.22,169.87,466.53,311.22,277.38,313.94,355.97,5609.56
2020-07-01,339.15,444.6,430.81,195.15,168.12,469.84,309.75,277.68,314.55,364.13,5637.85
2020-07-02,338.96,446.34,432.82,197.39,168.36,473.26,312.22,279.15,320.38,365.04,5664.33
2020-07-06,346.21,459.31,435.11,198.12,171.64,478.02,316.84,284.12,325.07,360.37,5754.3
2020-07-07,344.9,451.47,439.49,191.72,168.08,473.92,310.71,281.07,325.02,359.12,5692.07
2020-07-08,348.09,457.73,438.58,191.51,169.86,474.0,310.61,285.52,320.28,362.31,5736.68
2020-07-09,348.45,459.81,435.32,182.11,166.21,470.12,303.97,286.61,317.28,357.57,5705.44
2020-07-10,355.37,464.7,443.55,188.06,171.99,469.09,307.88,286.51,322.83,364.36,5765.17
2020-07-13,348.42,457.44,442.52,186.94,172.54,471.57,309.17,280.34,322.79,364.51,5711.2
2020-07-14,351.58,460.89,449.29,193.71,173.75,481.03,315.91,283.69,330.99,368.06,5788.29
2020-07-15,352.61,464.71,449.34,197.69,177.06,487.37,323.97,285.21,336.5,366.44,5840.94
2020-07-16,353.67,463.46,450.33,196.75,176.99,486.55,323.98,281.74,337.71,371.29,5821.18
2020-07-17,352.11,460.68,452.26,193.83,175.5,493.19,325.81,283.17,340.39,379.77,5837.97
2020-07-20,356.46,470.62,447.9,190.56,174.85,493.14,322.04,290.48,337.52,374.61,5887.05
2020-07-21,355.04,470.47,452.29,202.21,178.18,492.87,326.25,287.42,340.4,376.35,5896.99
2020-07-22,355.22,473.56,455.77,199.43,178.03,497.12,328.94,289.83,344.22,382.12,5930.98
2020-07-23,348.4,465.55,456.93,198.97,178.35,495.09,327.81,282.37,343.3,382.55,5858.23
2020-07-24,348.25,466.68,456.27,197.85,177.72,489.59,325.19,278.95,342.22,380.13,5822.05
2020-07-27,350.92,470.09,458.75,198.12,176.28,493.13,326.49,283.4,347.05,375.35,5865.12
2020-07-28,347.73,464.88,460.13,194.68,175.78,492.43,324.33,279.97,339.47,381.18,5827.2
2020-07-29,350.42,469.73,460.84,199.0,179.33,497.76,329.18,284.15,342.38,382.85,5899.63
2020-07-30,351.51,469.73,460.91,190.89,176.06,494.12,326.0,285.64,335.72,382.83,5878.17
2020-07-31,353.94,473.38,460.28,189.94,176.14,491.4,324.69,292.3,336.11,383.69,5923.7
2020-08-03,353.9,471.92,459.14,190.43,176.5,496.52,325.99,299.51,333.96,379.31,5966.37
2020-08-04,355.18,475.76,465.37,195.14,175.72,494.28,326.88,300.16,338.4,383.38,5987.91
2020-08-05,356.08,481.74,464.33,197.24,178.29,496.71,333.31,301.22,343.58,378.6,6026.42
2020-08-06,364.62,484.07,464.42,195.72,178.05,493.86,334.39,305.48,342.12,380.66,6065.62
2020-08-07,364.38,484.18,466.88,195.96,181.94,495.6,340.19,300.91,343.45,387.62,6070.35
2020-08-10,362.78,488.81,469.02,201.99,183.11,493.92,348.46,299.82,346.85,387.25,6087.05
2020-08-11,358.13,487.22,465.72,201.44,185.49,490.72,350.3,294.58,346.23,379.02,6038.56
2020-08-12,362.58,494.4,471.94,203.26,184.95,499.15,351.56,301.3,348.43,384.59,6123.71
2020-08-13,363.93,494.1,471.22,199.12,183.85,498.38,349.49,301.31,348.29,383.53,6112.24
2020-08-14,363.57,493.94,471.12,201.07,184.32,497.39,350.95,301.02,348.82,380.26,6111.5
2020-08-17,363.92,500.02,473.76,199.78,181.49,500.3,349.21,303.12,350.13,379.7,6128.18
2020-08-18,367.89,504.7,475.55,196.98,180.28,500.12,347.33,304.28,348.88,377.93,6142.96
2020-08-19,366.21,501.98,472.05,194.73,180.16,498.37,346.36,303.54,347.77,376.81,6116.62
2020-08-20,371.16,501.67,470.87,190.53,178.54,496.93,344.72,307.83,346.33,373.47,6136.09
2020-08-21,369.77,504.0,472.12,189.24,178.07,497.36,345.9,311.27,344.48,373.98,6157.46
2020-08-24,373.67,511.18,476.09,194.47,182.22,494.92,352.11,314.02,350.41,377.46,6219.81
2020-08-25,377.14,513.22,475.47,191.75,182.72,498.39,351.78,315.64,349.28,373.99,6242.23
2020-08-26,390.91,519.26,475.97,187.4,181.84,497.78,351.96,322.12,352.68,369.48,6305.91
2020-08-27,385.99,516.09,478.92,187.91,185.02,501.68,353.13,322.07,351.84,370.79,6316.74
2020-08-28,387.25,519.17,483.38,191.49,185.86,502.7,356.51,325.19,355.99,371.78,6359.71
2020-08-31,385.66,518.8,481.89,187.24,183.61,504.33,352.37,326.43,350.73,372.97,6346.27
2020-09-01,389.67,524.13,482.41,185.6,184.01,499.39,355.75,332.52,360.39,368.74,6394.11
2020-09-02,398.14,531.17,491.56,184.77,186.77,509.82,361.54,335.6,368.86,380.26,6492.84
2020-09-03,384.9,513.47,482.59,183.55,183.91,495.84,351.47,316.13,358.64,375.74,6265.62
2020-09-04,377.59,507.07,481.45,182.95,185.34,492.22,352.21,311.85,359.1,373.64,6214.66
2020-09-08,368.62,498.91,471.49,176.11,180.53,483.99,345.41,297.66,351.66,371.53,6042.35
2020-09-09,371.99,509.01,478.5,177.16,182.2,492.6,350.83,307.54,360.82,376.31,6164.3
2020-09-10,366.16,501.14,472.51,170.59,179.64,484.96,346.38,300.62,357.43,369.64,6056.11
2020-09-11,365.11,501.11,475.4,171.14,181.0,486.93,351.19,298.38,362.1,370.88,6059.54
2020-09-14,365.63,505.77,478.16,172.37,183.39,493.72,355.8,304.64,367.17,375.79,6138.09
2020-09-15,371.88,510.29,477.67,171.11,180.9,494.52,356.09,307.66,368.91,378.55,6170.2
2020-09-16,367.52,506.57,475.23,178.14,182.92,493.41,359.6,302.91,369.17,377.79,6141.86
2020-09-17,360.85,499.19,472.13,178.5,181.1,491.89,360.45,300.38,372.0,374.68,6090.25
2020-09-18,356.91,492.32,467.78,176.41,180.66,491.26,356.54,295.4,365.58,368.03,6022.21
2020-09-21,352.74,486.0,464.66,170.49,176.16,482.2,344.48,297.62,353.13,365.89,5952.74
2020-09-22,359.25,498.46,467.65,168.8,174.67,481.29,348.02,302.48,353.87,368.24,6015.37
2020-09-23,349.6,488.69,460.65,161.09,170.84,476.11,341.89,292.79,343.53,362.32,5872.98
2020-09-24,350.98,488.93,464.17,161.27,171.17,473.69,342.18,294.56,345.94,366.65,5890.73
